 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
121.34375,54.438675,-0.427127553,93.87541806,0.026113288,-1.931996368,0
96.671875,46.24410594,0.360121324,4.623745819,6.077316248,38.3570593,0
90.609375,42.51198992,1.722746445,2.772575251,8.96172954,92.39627168,0
124.25,50.50077351,-0.382180704,1.693143813,11.10269302,0,0
97.9140625,33.6315113,3.014447027,0.571070234,24.2116019,688.313733,0
96.546875,43.36957087,0.521663225,2.734113712,8.561586893,101.1824365,0
142.3125,59.3885182,-0.581681319,6.151337793,5.813836004,58.80960462,0
109.96875,49.82828914,0.30331456,2.454013378,9.424439674,109.7626322,0
106.9609375,42.54067949,0.831103105,5.339464883,5.913391173,36.30364475,0
101.859375,42.54331146,1.297976498,4.900501672,6.044950506,38.2413244,0
138.3828125,51.9926559,-0.325004238,2.142140468,9.941254871,118.8334048,0
135.140625,44.49960224,0.034042144,3.381270903,7.354720673,63.11717213,0
105.1015625,56.1611576,-0.509626345,2.681438127,9.076628405,90.79509168,0
97.09375,48.40542285,0.491307218,5.063545151,5.979687067,36.30006742,1
156.3359375,42.88671074,1.003826919,2.244983278,9.430141452,114.0481968,0
113.0390625,40.29256335,1.101992336,2.642976589,8.59582845,91.30148979,0
103.3125,49.77916074,0.173118399,2.966555184,8.693478484,86.52080917,0
126.203125,50.71787151,-0.248199135,1.783444816,11.22485808,0,0
114.6015625,51.46772955,-0.020419559,2.481605351,8.883348918,90.20735684,0
136.5390625,49.61774228,-0.025347182,61.79682274,0.63434927,-1.327747488,0
121.1171875,50.1272788,-0.19389996,1.566889632,13.73706393,269.0961086,0
123.5390625,37.21661724,1.146380312,2.821070234,8.33451411,92.12259366,0
73.4765625,46.71321495,4.574529137,7.286789298,5.099236357,24.67882618,0
105.15625,50.25519835,0.174783737,1.27090301,13.45312628,212.5033386,0
106.6171875,47.88415727,0.268678119,2.704849498,8.028416083,78.94986005,0
90.4921875,36.31309081,2.298678737,2.970735786,8.906543386,86.23860261,0
133.609375,51.61701427,-0.180818625,4.324414716,5.783894057,40.48309624,0
36.9375,34.82360685,19.20991441,98.24916388,0.699159087,-0.904120787,1
95.3671875,39.30049918,1.562733153,2.740802676,8.419243034,84.2498782,0
112.8125,45.53342694,0.252976508,4.367892977,6.750003011,46.747311,0
151.984375,49.15758849,-0.300067178,2.784280936,8.592740528,89.31801714,0
116.9453125,54.5766818,-0.57501647,1.856187291,11.63262907,181.4330704,0
131.6171875,55.19583333,-0.56105673,3.951505017,7.141066172,0,0
108.71875,42.40134459,0.766673118,3.139632107,7.583625971,61.12368863,0
131.6171875,36.01434634,1.491689491,0.91638796,17.13958489,371.5919968,0
107.0859375,40.35294044,0.904377049,1.008361204,16.49249404,348.5268531,0
121.421875,52.27266395,-0.311577207,13.48411371,3.214363153,9.044230645,0
124.5,52.29692869,-0.265988931,10.00919732,4.087419462,16.12431157,0
95.7421875,49.33356586,0.488436264,92.26755853,-0.022722619,-1.628671371,0
115.5,53.62412587,-0.104235502,3.090301003,7.55855178,61.15502119,0
76.6875,41.71513327,1.795472901,1.755016722,10.39661713,120.805919,0
101.4765625,38.995786,3.911421156,16.89464883,3.212310711,9.556100388,1
103.3671875,48.70027449,0.025976092,2.097826087,10.33867385,136.9686355,0
43.53125,29.43078148,27.58809027,24.47408027,2.492828032,5.086935866,1
131.7265625,48.17946834,-0.035071191,18.2416388,2.82964223,7.174741583,0
124.546875,45.65784081,-0.178759196,0.980769231,14.78409663,232.5089145,0
137.0859375,49.1834937,-0.077301366,1.18812709,14.00105056,244.7837482,0
103.734375,43.42045248,0.409207335,4.147993311,7.203474403,50.07591058,0
82.5,38.45370593,2.582399207,2.867056856,8.043188317,68.19100574,0
103.75,51.08571229,0.216761759,2.279264214,8.889645062,98.26146525,0
110.2109375,47.48332805,0.256483952,3.590301003,6.874228946,0,0
116.6796875,47.40697035,-0.173435707,92.82107023,-0.192942742,-1.877147659,0
140.140625,48.78952474,-0.129966581,2.58361204,8.870468196,95.83614383,0
138.28125,51.35673908,-0.245881425,3.095317726,7.771158504,76.80054064,0
124.4296875,44.65452168,0.312369911,1.730769231,12.27317062,207.3264186,0
101.296875,39.43395574,1.551969375,4.925585284,6.086053659,39.11620774,0
134.171875,52.55772264,-0.428360511,3.990802676,7.568262678,61.97040445,0
102.90625,44.75688451,0.209662169,2.302675585,9.844055818,121.7711391,0
111.6875,52.08777898,-0.163360576,2.668896321,10.36482069,128.6428246,0
110.65625,42.94899546,0.695922209,0.596153846,22.34199033,519.4631411,0
88.1015625,36.18309339,2.653010922,3.885451505,7.255313822,62.2660036,0
135.1328125,42.99516163,0.165190241,2.253344482,10.05782724,119.2128916,0
11.125,37.64451321,28.97053027,130.006689,0.0002339,-1.074914215,1
121.3046875,43.66036507,0.835121545,3.966555184,6.313199117,44.45158448,0
91.8125,46.02746293,0.811208614,9.434782609,3.905248855,14.55750787,0
134.9921875,42.92608038,0.718797518,0.761705686,17.64446422,320.0491079,0
120.890625,51.21236947,0.016001829,22.35284281,2.474523562,4.683489786,1
126.9140625,51.62455014,-0.020170647,4.409698997,6.504227501,44.69716853,0
112.6171875,52.30157758,-0.250497897,1.947324415,10.74984622,128.1001351,0
132.4296875,49.90125931,-0.126026759,6.084448161,5.829736357,33.84319291,0
89.4296875,37.86379446,3.467667924,71.12207358,0.443105226,-1.432246842,1
142.7109375,50.0827678,-0.199145725,5.35451505,5.795879137,35.86346561,0
84.2734375,38.39997454,1.778425245,2.984113712,8.407608491,86.91303647,0
102.2578125,49.71877885,-0.079812152,1.70735786,11.62145497,179.094277,0
134.59375,44.99851343,0.02238843,2.50083612,8.856896169,106.2348349,0
113.7265625,40.28370383,1.21158921,1.79264214,12.5312018,228.7379585,0
119.6328125,39.80123881,0.958777105,2.836956522,8.578909184,87.23688932,0
140.0625,48.81241997,0.012617664,2.362040134,10.57168581,127.3650613,0
125.96875,51.60713031,-0.515704012,2.594481605,9.371371993,104.1369339,0
114.5625,49.04283045,-0.142159375,2.798494983,8.173612961,86.10970958,0
85.015625,47.24586364,2.041649755,53.24749164,0.890792872,-0.742236199,1
121.640625,49.2626466,-0.227049455,3.702341137,7.286702198,62.13492001,0
120.6796875,51.20683145,-0.173001228,3.158862876,8.247922223,73.97547671,0
90.1484375,40.78604423,0.885516215,5.35451505,6.102230523,37.97951996,0
132.3046875,55.64207022,-0.424594113,2.329431438,9.127930786,113.6349028,0
107.9375,48.07477087,-0.049100425,1.12541806,17.13525188,388.1199414,0
111.78125,49.1416857,-0.07140241,2.544314381,8.529840791,81.07258939,0
83.359375,39.34954224,1.662319086,2.159698997,10.47874009,118.7001524,0
12.28125,31.62276116,37.88951392,64.21153846,0.873337089,-0.18606835,1
146.3515625,51.58088155,-0.344671241,1.523411371,12.67427176,199.7458726,0
115.6953125,46.36835508,0.201948563,2.878762542,8.144236172,87.3027116,0
108.0078125,40.62548002,0.774391128,5.275919732,5.329571699,30.54084398,0
111.640625,33.68274187,2.344277343,2.679765886,8.221573702,70.43783432,0
134.5078125,52.63390603,-0.295319963,2.794314381,9.327850336,95.76626331,0
144.8828125,49.94162547,-0.326398467,3.698996656,6.43888784,45.59717677,0
86.6953125,39.37114239,1.305062823,2.411371237,9.830029634,115.6962478,0
121.7109375,47.09451141,0.025119197,3.742474916,7.502878245,59.67088185,0
128.78125,47.89848274,0.179927099,1.098662207,16.15288171,331.382974,0
127.8984375,47.61496611,-0.28649623,10.86538462,4.079246287,15.87417464,0
110.6953125,52.33807747,0.333827569,1.12541806,14.07885293,204.6944302,0
91.4453125,38.71446124,1.789333682,2.576086957,8.447061498,76.51480411,0
111.9140625,47.88593663,-0.046592474,2.662207358,8.874419533,85.16075914,0
92.3984375,34.95607508,2.846793827,3.462374582,7.734775425,61.56965888,0
100.7734375,41.68112111,0.83290238,1.982441472,10.14940778,140.7787415,0
118.28125,54.83425844,-0.44365755,4.950668896,6.246780226,41.60429543,0
118.328125,52.67932312,-0.452006207,8.923913043,4.668644968,20.78309767,0
122.1484375,48.78077392,0.013527811,3.276755853,7.810014542,62.41340758,0
99.25,40.24165286,1.271394599,4.50083612,6.612032641,45.07107316,0
101.8984375,55.00509065,0.038410846,4.138795987,7.635052691,60.74430091,0
140.2890625,48.13882145,0.064002457,5.127926421,5.638643749,33.12675832,0
95.765625,40.08028747,1.117096077,2.37541806,9.620052526,106.9960883,0
20.9140625,43.18329888,14.80985139,109.2148829,0.580705039,0.065487529,1
119.0859375,53.7171451,-0.473705761,5.819397993,5.328360339,33.04785106,0
69.796875,39.13525412,4.686156925,4.503344482,6.969244435,50.08877144,1
95.8203125,43.37417751,1.165013802,1.993311037,10.52563851,143.7760523,0
113.3046875,46.78133285,0.269834853,2.007525084,11.00267747,152.9114741,0
103.9453125,49.67618717,0.27805082,2.52006689,8.937613104,109.4008961,0
83.9375,39.27939783,2.022478472,2.117056856,9.858380523,118.8887426,0
127.4609375,46.98818042,-0.062568322,1.248327759,13.58627567,203.2464922,0
43.984375,31.09008694,23.46514359,46.1680602,1.295862671,0.834444663,1
128.9609375,54.80567978,-0.668747191,9.407190635,4.524069699,19.51918721,0
129.453125,53.31024459,-0.311215514,1.037625418,14.48634932,225.9334843,0
124.546875,48.7866624,-0.312989618,2.088628763,9.8126967,118.3388546,0
154.2265625,58.77196595,-0.553531651,80.00668896,0.789368917,-0.810341156,0
123.40625,46.59289067,0.54769646,2.35367893,9.384119051,111.0075943,0
120.6640625,44.83132926,0.229467509,0.856187291,17.42178253,360.0656947,0
36.7421875,26.12268115,40.16710305,42.98494983,1.617478021,1.690875928,1
121.6875,44.29424871,0.485005872,1.273411371,14.9514711,315.363371,0
99.421875,48.40835565,0.851637884,2.12541806,11.54130826,207.6310958,0
116.234375,52.57011455,-0.320616556,2.968227425,7.841162421,66.65117878,0
118.6875,48.3392552,-0.082918779,3.58277592,7.823669901,71.40913403,0
132.6171875,49.25636398,-0.146917248,7.79264214,4.660461827,20.70597985,0
133.9609375,44.22446338,0.475086688,2.52090301,9.273148988,0,0
134.984375,45.40580641,0.404291476,2.592809365,8.66283335,105.1779862,0
109.171875,45.45947876,1.201264906,5.035953177,5.592142921,33.06498564,0
108.796875,51.81100863,-0.44638146,19.07190635,2.420607793,5.228385948,0
135.703125,54.11234832,-0.445924175,1.996655518,10.17867299,116.4493987,0
136.921875,51.16664095,-0.194483126,1.051839465,16.34992627,335.6607106,0
109.7890625,43.09757322,0.536595384,1.193143813,15.61912825,289.2790683,0
122.1640625,47.76861178,-0.282629912,1.148829431,13.16069232,193.5474673,0
137.9609375,51.88545111,-0.309642471,4.203177258,6.531796387,45.86668775,0
141.203125,46.69621896,-0.132851195,2.276755853,10.19991604,135.3042819,0
121.8671875,51.17133766,-0.309888346,0.630434783,20.25711163,475.7682506,0
97.09375,36.64684449,1.676577261,2.338628763,8.954234616,110.7800782,0
91.03125,41.86267309,1.317615467,4.469063545,6.248239901,42.82136294,0
111.7578125,40.63456543,0.730339669,2.027591973,10.69930792,154.9138745,0
113.3046875,50.10248225,-0.240531993,0.628762542,20.36930175,444.7988417,0
131.046875,56.28885594,-0.398172701,2.183110368,10.90337461,147.0202263,0
129.265625,46.30579141,0.186575092,1.409698997,11.71875984,162.036304,0
110.4375,54.30840031,-0.632817424,11.01505017,3.971557529,14.59619751,0
141.8046875,49.30169536,0.138229615,2.160535117,10.36313869,116.176729,0
123.71875,43.20806086,0.546565712,4.981605351,6.460589322,45.33345185,0
86.25,39.09303806,1.681764371,6.669732441,5.08724472,25.22213668,0
114.6171875,45.87468002,0.392690351,8.801839465,4.537605447,19.96636178,0
69.96875,40.16799439,2.716233408,3.718227425,6.959793858,53.57545528,0
128.765625,52.27548487,-0.432126478,2.178093645,10.334213,118.0006578,0
104.46875,49.46730889,-0.094803479,2.026755853,10.00412717,115.1046407,0
110.9765625,47.96751258,0.265230505,108.9180602,-0.145391414,-1.517078367,0
105.6328125,53.61259634,-0.4555376,2.214046823,9.578333239,116.1755681,0
71.015625,41.30318245,5.426103164,11.1270903,4.002230939,14.82333477,0
116.3984375,48.342906,0.321170134,9.152173913,4.536936391,21.54820352,0
107.5390625,86.95139648,-1.676724149,211.9489967,-2.556795187,5.768457521,0
132.1640625,49.05286965,0.199479812,1.886287625,10.9317191,130.7596846,0
94.75,48.42455472,0.307418621,5.883779264,5.727836134,32.17992822,0
121.421875,51.38756072,0.02369523,2.777591973,8.655175394,78.04096005,0
34.9609375,36.16312917,21.30250631,108.7583612,0.923271607,-0.375506487,1
137.2265625,51.50109447,-0.168329896,9.948996656,4.024411327,15.61558798,0
81.0234375,34.75280224,3.606693851,2.205685619,9.540978587,103.0912207,0
90.203125,42.67525618,1.845809617,2.256688963,8.887926856,90.18336169,0
90.9296875,45.59505586,0.629146668,1.274247492,12.59012503,180.102448,0
77.7109375,34.58462274,4.18582553,2.152173913,10.08573564,0,0
142.8359375,42.5813151,0.788996986,1.245819398,12.99953587,199.5253106,0
75.25,37.1020552,3.026351628,2.829431438,8.441652606,79.70441096,0
122.046875,53.92614443,-0.442187167,5.525919732,5.404275253,31.92021212,0
78.3046875,43.11332425,2.295945836,0.757525084,17.57922973,353.5535712,0
141.7578125,91.20647473,-1.755331667,55.24331104,1.047846769,0,0
112.8046875,51.66842281,0.059444745,2.970735786,8.348756485,73.57259664,0
78.21875,40.63787056,4.797428213,21.15050167,2.492557473,4.843070239,1
37.671875,30.32766615,30.58937306,113.0242475,0.13200448,-0.896855742,1
102.78125,47.77403477,0.771787724,2.35367893,8.871292293,101.0371014,0
102.1953125,51.75665093,0.198736381,2.345317726,8.817626823,84.94159447,0
113.0078125,42.37435399,0.531843918,1.286789298,15.05031728,269.9618494,0
119.3359375,47.506953,0.645717725,0.79264214,18.76653977,0,0
120.2734375,49.00218663,-0.04539019,2.055183946,10.34343033,143.6804911,0
61.5,40.76590947,6.74126845,10.90886288,4.234066704,17.59934858,1
127.6640625,45.83228211,-0.010671565,0.887123746,16.6685778,308.1188714,0
102.40625,43.86154308,0.976795433,1.606187291,12.09597573,155.5739245,0
126.8828125,48.68402926,0.210647601,0.865384615,19.21055381,467.6307624,0
141.84375,50.52311314,-0.044919785,115.243311,-1.124110016,-0.558186186,0
88.7578125,39.8428056,3.582435118,1.85367893,11.75108728,187.3597102,0
125.8359375,43.16588231,0.076846523,4.214046823,6.536828804,48.47794714,0
137.640625,48.98991197,-0.008179882,4.815217391,6.438611944,44.04976076,0
105.25,39.42813875,1.189221199,1.200668896,14.44210085,253.2340973,0
115.6171875,39.5950441,0.955854531,1.367892977,12.89822124,183.6328456,0
106.6796875,43.64879967,0.539974225,1.994147157,11.00110871,155.907264,0
100.4765625,49.29026984,0.011499214,2.949832776,8.697538316,98.005218,0
132.90625,50.22440852,-0.140010949,3.486622074,7.305246177,64.27382035,0
101.3515625,49.36575702,0.13357138,2.115384615,10.06271905,122.8034248,0
148.6875,53.78076881,-0.426773873,4.678929766,6.250538573,42.14444427,0
142.8515625,53.69635257,-0.351063644,5.799331104,5.894622534,35.99584085,0
98.7578125,34.53140466,2.444562085,1.040133779,15.25672102,281.1869991,0
100.1015625,41.5902332,1.798211427,140.132107,-0.698226921,-1.302047088,0
116.890625,52.52711121,-0.284490599,1.87458194,10.60222815,0,0
102.84375,47.44889315,0.575449851,14.9632107,3.068199317,8.16513331,0
123.1875,45.34516064,0.396002889,5.12458194,6.016060051,37.71861615,0
21.3984375,29.04988701,39.37420348,115.9130435,0.1393163,-1.493106877,1
138.375,41.43066497,0.612157461,1.439799331,13.49839229,250.6803513,0
114.375,45.71634691,0.089984871,1.214882943,13.64141799,216.6230726,0
112.515625,43.22596593,0.233570121,4.359531773,7.250004291,55.34880928,0
99.0703125,41.92220913,1.114662561,3.581103679,6.579653849,48.20853491,0
127.6171875,49.10449971,0.007028642,1.828595318,10.55650452,117.9161336,0
104.53125,47.9394047,0.848686501,2.449832776,9.904190427,110.2218337,1
87.75,36.12305358,2.755720166,3.509197324,7.032114087,65.1681172,0
108.03125,49.38258446,0.222234989,1.72826087,10.74982181,138.9856303,0
102.3515625,56.7009135,0.209103444,146.2157191,-0.94128896,1.461150357,0
83.1640625,45.66330196,3.001362527,24.69899666,2.35184019,4.160649929,1
108.640625,47.52642922,0.772181174,3.461538462,8.829857636,84.04864102,0
128.359375,50.787353,-0.296065418,20.26505017,2.2788705,3.898883389,0
110.84375,49.11123177,0.972377784,105.0794314,-0.238050979,-1.514136829,0
113.0625,48.38771635,-0.362260326,0.352842809,27.38505292,804.4827063,0
122.296875,41.92000555,0.700816628,3.760869565,6.368052774,0,0
98.6328125,48.47387684,0.306662849,4.263377926,6.526476395,47.68302774,0
119.3046875,48.94169979,-0.372091963,5.575250836,5.516118214,31.09280854,0
124.171875,54.70576258,-0.508310247,3.933110368,6.896826366,50.1152334,0
125.640625,47.6318457,0.062924147,2.7909699,7.731253516,74.10457001,0
115.8359375,56.12803129,-0.642772762,4.117892977,7.000391668,50.65642318,0
119.8515625,40.70724172,1.00115427,1.903010033,12.01338497,212.0599223,0
76.203125,34.00238029,11.58263469,9.819397993,4.36065288,19.96643129,1
136.0390625,55.60258008,-0.431335674,1.571070234,12.05999918,167.3221491,0
123.296875,44.24070513,0.820516955,0.902173913,16.78265432,298.6883148,0
133.03125,57.11787941,-0.380063546,2.010033445,10.4258857,126.2542541,0
116.9609375,49.39768503,-0.034040985,2.434782609,9.679820212,95.1906203,0
125.109375,54.70178162,-0.322086239,1.877090301,10.87510652,142.8402366,0
87.109375,40.43653097,1.437604011,1.18812709,14.97911032,289.3189647,0
118.2890625,47.58481775,0.079526711,2.710702341,8.272507038,78.03820218,0
112.640625,49.25471652,0.084941732,3.642140468,6.980534524,56.00860717,0
121.6484375,43.0855961,0.77899746,2.785117057,8.368001403,90.07231467,0
119.7890625,49.231223,0.089497391,1.883779264,10.75646499,133.1831667,0
124.7109375,47.27696855,-0.325157953,111.006689,-0.217793231,-1.780787607,0
129.015625,51.37864713,-0.392876675,4.066889632,6.999928543,50.39841165,0
113.3671875,56.38689884,-0.249349962,3.700668896,6.309515276,47.51712232,0
84.109375,39.5273312,1.601186316,1.486622074,12.6054339,216.6943663,0
115.90625,44.68123863,-0.008458927,2.633779264,8.505942166,76.02385192,0
125.6796875,44.42548776,0.058333807,2.473244147,8.713224984,97.24482841,0
120.671875,48.47004703,-0.349444348,4.711538462,6.248713444,39.40403419,0
116.6953125,58.44649778,-0.683482593,2.168896321,10.69501304,140.9658063,0
